335430620;138979823
6467634;4023289
16676586;14338799
17822781;7189650
6170817;2591004
11016240;7867841
4275270;2900275
20635191;18538184
11081165;8550486
4004125;2906780
4266441;3107087
8027376;6576203
14259461;12708674
6942248;5560056
16415676;14939025
2499003;1220131
3395760;2463730
4152638;2873942
3451018;2125553
192661415;184753066
46359812;40621618
8130242;6846246
2972204;2044478
2995288;1989344
2401682;1600149
24412551;20742056
2251652;1356638
5498193;4405441
8791318;7313899
2344144;1448772
1638619;774702
6194149;5048317
2487320;858501
2366062;1520576
2387481;1583092
12268090;10670630
3187362;1593074
1987860;1128596
6169046;5147810
1580747;723106
2706353;1945614
1611955;764993
3361000;2420714
7294783;6329602
1514237;762920
4930458;3976217
1927370;1220311
11121691;10124239
3839543;2850224
12566323;10522040
3964816;3284137
2869557;2122124
3801345;2747267
3297466;2497977
2564912;1910013
5695840;4747789
4578438;3566153
1346604;692632
9196992;8189568
1434958;762086
1982981;1291044
13734788;12537076
1861793;1042574
26792730;19454628
2419547;1128975
4884349;4027928
6669336;5395499
3561672;2695300
3231405;2376208
25147621;23173007
7499335;6412258
78362935;70570399
2106017;1322689
2624785;1955296
65808513;56407264
3148897;1791243
1265126;623927
4668013;3793315
4217940;3340192
4974575;4033185
3844369;3081196
5739744;3682924
3886100;2843916
1785906;1071317
1321435;628653
2744725;1969623
1758908;1064966
1340055;722682
29542540;27737972
3135330;2363250
1497067;855243
1327422;700830
4954932;3605501
2931495;2211934
1435631;878724
5114790;4395969
3430174;2600779
11349511;10376018
4367069;3605059
4352598;3586637
2878083;2068089
5951576;5105140
3753992;2813904
4298771;3460668
33689026;27766107
1389211;657092
3494096;2699033
2474124;1712136
4926144;4188406
2775445;1951206
7520986;6575826
7268676;6306813
1306092;660576
5358863;4540506
21250716;14549703
3377973;629011
6302701;5498791
2635678;1897066
1702337;1031650
3028150;2273300
3970749;3222997
7106344;5294365
3784706;1862223
72099444;67858359
4503183;2827078
4482084;3612433
4894175;4054215
2541550;1799396
3237581;2177553
2040678;1110818
7500236;6603313
3327832;2504874
1191008;576194
1203507;639865
5121793;4134846
5926462;4907103
1154246;542204
1988165;1371559
3651999;2934996
2095349;1499608
2708274;2008584
3089155;2040011
1195558;639172
3217486;2405226
9463310;8089901
3696674;2807628
2656044;1906333
1235876;642623
2268722;1648279
2612918;1976481
2558285;1845454
33868038;30146042
3034117;2011436
1744173;1207849
3397238;2319431
9433889;8183717
3961481;3092417
2663881;1884695
1707462;1077055
3489540;582901
8160845;6427895
4618011;3881080
2970319;2284543
1112499;545563
1699188;1101040
2584989;1883414
1519721;866518
2728608;1990935
1655281;1071735
1278151;627563
3383779;2215783
3811323;2916136
7933928;6950934
1770985;1305979
4174641;2624611
2002387;659251
1176762;594081
2487433;1837862
1592009;889415
2827099;904043
1295559;693734
2845146;2130821
1166924;657853
2717400;2038977
3882621;2973853
1829256;1097602
2824542;2085387
2499346;1888078
2278005;1674553
2569386;1981234
2969319;2187056
2268455;1528611
1106006;600254
1535851;1043425
2715385;2077174
6528582;4469181
2472067;1762338
4228111;3556000
4725889;3993673
978564;529683
2633575;1980708
984247;534866
1256133;812981
978779;542990
2474056;1831395
3520629;2866284
973579;535160
959331;526638
1200572;703156
1285701;831616
999157;538380
1037758;560727
3174122;562520
4323386;2870898
1543282;862713
2782332;2204796
2490294;1838708
7068220;6309040
2759344;2104703
1164515;655116
2519148;1984505
2083477;1545862
1126535;640629
4167389;3450286
6429787;5426281
1852601;1142145
1001185;559312
1047534;614394
2426535;1881135
4570992;3929580
29748620;21381747
1475889;979835
2160563;1579543
6880214;6021219
1646923;1166654
2950848;2327488
2823845;1992882
3671390;2987214
2537023;1942834
1824421;994187
1441053;956795
2423815;1785164
3035071;2304801
984809;495053
8198618;7356885
10573802;9488076
7017801;5861516
3036640;2280317
5242505;4374864
1187727;613637
1238720;634961
1109609;637878
1168709;652486
4275210;1753193
1121808;634892
14511424;13118768
4255734;2386326
7463336;2808553
2612728;1918123
1503901;884916
2226848;1723033
2574597;1982046
1339174;805774
2891435;2186551
1659619;1040490
2466322;1906623
1104685;667285
1063770;609512
7045239;6307650
1440735;925136
2369178;1894593
3176065;2620387
863066;489064
973290;555670
1588431;995036
4073843;3346224
2406414;1896487
3012012;2335869
2298316;1771295
3616388;3021167
961650;568450
1324497;758235
970868;570268
3080365;2424543
16046933;15130365
1194449;741746
2500562;1926242
1681004;1303782
1064982;650193
1071921;613078
4156152;3513585
2235999;1745716
1002756;572863
1363415;957543
1004849;571164
1001514;618147
2566489;2058824
1152723;762893
3810177;3210040
5898926;5303275
2869925;2066546
3502571;2811343
3563005;2989122
2435340;1841156
1171648;695079
2447498;1818181
2284832;1812764
3016179;2478792
1185238;698105
2581763;1998043
1253260;844552
2482120;1936506
2647659;1913926
16637207;14073357
2550924;1834717
3925145;3116799
4252396;3426532
2668656;2011820
2639294;1968341
2578469;1990439
7429877;3385390
9282469;8441156
8609807;7745694
4793520;2114278
2663031;2036344
1000562;562344
1388791;866637
2100224;1631317
2568660;2091640
1261317;893731
2368119;1919577
2372668;1874501
2073553;1664834
2006929;1513398
1453061;1090893
2274681;925142
970602;578815
2319216;1817621
2112259;1679440
3259674;2762880
3596808;3041538
1986467;1543840
1019090;612723
1204478;866137
4421711;3891613
940616;569049
5369825;4796242
2543846;2058141
