345185299;173461667
5504106;3730436
27006610;25219994
19402703;17949185
3139934;1691882
14194998;9731155
8514129;4004028
36262671;32420516
14662172;12272979
5871243;4877291
4796772;3647687
9794250;8253806
23411465;21769196
11316224;9752781
31320714;29839347
2545754;932789
4555219;3412707
3790845;2401988
2759073;1097013
339456544;327906510
55777878;47627635
9467479;8227238
5799546;4982076
6969209;6108712
4509168;3583228
32991084;31121616
2489322;1579056
7955897;6819400
10104474;8561553
5125680;4283518
1582609;730126
7947442;6667991
2002990;1042080
3276250;2490516
2835016;1938033
12642704;11234928
3061996;2210715
2695675;1772276
5008463;3701559
2276001;775939
6260999;5321468
2079262;1201406
5212870;4121489
12967224;11329836
3859494;983427
11286196;10056134
3951774;3068254
16494775;12262467
5438950;4320243
14685856;12540433
2213960;1328778
6001242;5106520
4067084;3062663
4410638;3487465
1979347;1032943
6651459;5168667
4626419;3458172
2909461;671366
17759696;16586910
1797307;863944
2705228;1709841
17013872;15784766
1403119;630078
24231734;14736815
3321017;2313174
7267740;6102200
9615657;8250454
3648215;2586920
2796173;1785640
18685127;16654344
10702838;9628333
101285325;96680960
1763397;983213
2193192;1373198
52861917;46962796
3280260;2438228
1564678;838076
5903596;4865332
8572370;6195064
5273390;4254796
5768549;4956832
5137942;2741915
3112162;2196936
2069455;1423054
1580396;875770
2742767;1889549
2038704;1153087
1827358;917944
28172365;19931500
2413521;1607863
2242558;1600699
1500578;816203
4690201;3835516
3061714;2298218
1602264;918592
6187989;4390557
5073023;3905472
9857322;8712608
4731408;3557887
6044055;5078530
3728857;2149222
6491452;5613246
3814109;2941012
3539620;2721208
35591508;31415926
1703883;916158
4183704;3119700
2936771;1964841
6799377;5858904
2938283;2018630
9301697;8059593
5041898;4103544
1480141;747719
5282391;3934982
19388858;17564572
1344850;590220
4724041;3722174
3061182;2072161
1625670;849327
3925596;3077420
2725171;2016640
3716347;2933486
3500389;2764136
81494740;77533458
2986663;2147283
4152895;3377991
2601060;1930500
1825711;1071443
2400340;1656839
1462444;807649
3385373;2579592
2879304;2125007
1094427;513212
1416630;707798
4882547;4129336
6788933;5732519
1312442;683480
1197892;654051
2843908;2035456
1119335;531693
3914162;3239413
2456505;1760103
2763943;2134272
2505327;1745031
7544803;6370444
2388845;1695682
2426601;1744957
1107879;565757
2426643;1655400
2764923;1883809
3237792;2295263
30140204;27140125
6612490;5735235
3180801;2465177
2597573;1803155
12693775;11138919
4273073;3436722
2721235;1813177
1581185;795677
1455656;703211
6336210;5195066
5247356;4300655
5174411;4156921
2417967;1592710
1624307;886446
3062283;2163818
1861469;1079182
1690821;954503
1902296;1173104
1686271;826329
3481279;2229682
4191209;3042596
10951959;9586279
1647902;860515
2381510;1618061
1510135;825910
1378865;711401
2758686;1789040
1182364;570125
1790486;1015795
2316736;1637293
2994016;2143162
1545903;854387
3045798;2207784
4003846;3073281
1718033;935013
3197993;2245203
2730517;1962875
2962119;1884617
3146489;2311346
3978227;3189986
2651325;1761688
1536273;734733
1333463;661112
4889583;3956934
9889096;9012137
3030792;2108508
3737773;2873253
7458131;3774625
2570892;1914603
3828678;2998498
1530791;806260
1899053;1225329
1504030;790924
4070191;3007618
4645958;3859584
2023011;1327394
1964422;872288
1485174;831781
1876807;1080313
1785304;1065901
1336126;705391
1604200;860560
3254632;2084423
1647610;867147
1817606;1253451
2858261;1982678
2544906;1922365
3284702;2040755
2688539;917958
2726654;2016117
1290780;664456
2465252;1799231
6946030;6155956
5972132;4723456
1919101;1122762
1555021;792156
1830386;1003326
2734061;2035958
4756108;3942005
32101130;28805454
4907170;4264690
2617750;1839283
10247673;5106201
1627251;1030854
2817016;1892196
2753428;1957756
3728446;2981251
3033262;2166560
1781614;1086175
1503898;1011611
2584211;1873595
3911220;3178152
1230943;667395
5936261;4903078
12880053;11726460
7431293;6368262
2730510;2031711
4813468;3910079
2121440;1550655
1842523;1287032
1483221;872614
1392257;820254
1786018;1203555
1371045;750240
24566822;23144039
2788463;2050505
3850100;2094995
2522415;1780645
1351553;737798
2654618;1943558
4617627;3765849
1379484;853475
2765647;2017718
1793549;1239776
3005062;2186475
1536360;905954
1606890;885983
6687983;5774841
3148041;2540303
2930122;2131195
3677943;2961042
1157196;660922
1359839;789103
1424010;895897
3775020;3042916
2587089;1908955
3031651;2370323
2739148;1996724
2609712;1950484
1329457;775856
1290346;734223
1311576;741157
2966379;2226829
15940397;14708292
1204126;672213
2469522;1897560
1446843;837952
1330147;789163
2220235;1714383
4212433;3464892
2697322;1920267
1374873;824381
1757975;1170590
1404558;831003
1361380;837379
2904075;2197616
1483662;934835
3941860;3106328
6330328;5575406
2979658;2244614
3597569;2903205
2797670;2146090
3033855;2219555
1401070;781013
2881688;2113865
2461270;1911868
4157100;3582979
1544669;966040
2635121;1949262
1492269;1022819
