76989071;7967394
5031652;3414899
8514959;7230108
12492732;5092372
1664603;974361
2126734;1262357
11228384;9573577
3290997;2315430
4439770;3363046
101297692;68485698
3771150;2784898
1453530;835988
2942040;2320434
6193980;5512165
5107829;4008807
1509950;836366
1315650;686693
1461172;869144
6435913;5886070
6401184;2523847
12025549;11306356
12829008;8953646
11949083;10168598
3101094;2233754
1286979;726133
4014096;3214259
5061649;4571729
2676258;2222351
8413910;7643708
8348782;7482078
20175119;17971144
9079550;7363140
1121340;660115
18171362;14225327
17746351;17125854
21730623;18924993
51451537;42999631
8922560;8388836
9299827;8649385
8193226;7551840
11608969;10578007
12713767;11244050
85092162;79714714
3682119;3021707
1194422;721876
2771233;2314716
7600822;7125662
10713077;10100241
1206094;750279
2713936;2062947
41505201;36352688
10591505;10014048
10312266;9203651
6993188;5911494
12306013;11437509
2930684;2233554
2694693;2034029
3592644;3131459
7946364;4531522
8797532;7025213
7046357;5198264
13440761;12850705
5328610;4459302
2987322;2308168
2995768;2340263
2021241;1539783
6768177;6043148
8710633;8097658
6417516;5791148
20721934;10010334
1278837;762110
4531813;3891296
54403764;45459504
1304831;816202
5392295;4863572
4602192;4006722
1407452;737250
3212903;2491831
4836088;3977207
1059354;611071
2641330;2194096
5689558;5073614
5487914;4795678
3121514;2449952
107723865;101241296
4020133;3428675
5291569;4723475
2617361;1940416
27982295;26864925
6474372;5273161
1084218;617021
5306485;4710567
9460508;8736114
11667991;10749704
1059278;561374
2420159;1769167
2731495;2214549
68738578;66181253
1367848;943307
5469743;5071366
7783929;7194725
5555694;4839085
10303441;9675365
11965022;11313046
2745194;700390
3592404;3196694
5377697;4783369
8376202;7806583
30324598;29336407
1125828;710253
4445845;3845103
2603917;2071913
1141790;797911
6560760;6092560
14215299;13698163
16837850;7468980
890236;549284
4416103;2518765
2522089;2126053
8972170;8485474
8853954;7282317
963178;620724
8402073;7853589
1098629;678821
1262820;928856
1040854;688801
5289896;4893854
1718245;1335404
3155767;2800936
4331685;2688861
5656862;5321906
9769633;9202564
4745148;4218250
8395299;8018404
6750397;6430255
12887821;4499209
11252309;10797752
14248615;13794768
12114520;5002985
17674359;16931132
1379469;972415
1230764;899582
6353420;5937509
17460715;16937889
21491883;20873025
18535257;17842494
2399274;1892386
1719073;1353372
2388958;2052689
7763782;7357162
3188953;2441201
63677080;60071624
5671361;4896894
2622028;2063133
855740;497946
857195;538398
1766957;1440727
1299467;997504
3965955;3601061
837360;532892
2453697;1954710
2090888;1629052
978738;641152
1024974;670145
2203014;1763101
3840128;3339800
1085007;766134
2202361;1763436
950246;618040
1221221;868582
1669075;1254578
3635953;3220483
6221942;5728707
987420;645229
2267617;1830655
8336059;6795041
1983823;1563955
3321040;3005496
6860611;3034904
7666767;6719880
14212102;13330438
877081;551542
2265404;1857383
868773;547654
1422174;1055280
2631957;2313517
5111833;1598127
2809705;958378
3559162;2813366
7250105;2109556
10648400;5545843
12857423;12362956
16999970;16512687
18615316;16764332
1029046;628194
2282055;1840184
2000123;1628506
1269872;947018
4320444;3874406
7446733;7048721
1973743;1567586
2325507;1944025
2176845;1696379
28368591;26332527
2170738;1804995
5053660;4616559
7010688;6619937
828414;532037
1550707;1260117
22148671;18659929
26714402;25380806
1880449;1504822
2880759;2430078
2045992;1664583
5494017;5084176
2247394;1935802
1212334;920259
2146726;1685182
2457845;1844590
2236134;1832410
897530;599035
2341946;2042034
2082372;1165313
4650430;3240530
2079180;1720009
2090257;1699110
2529757;2010839
1942890;1597272
1983603;1630086
864655;595275
1936162;1590356
846201;509732
734185;476756
918944;585133
3313317;2966729
807119;535200
1934134;1578202
1073119;811690
3982583;3642671
22934448;22158208
3029327;2586922
6649165;2682450
1228819;924857
5567123;5199606
13972668;13520147
16457251;15892467
1065503;810654
5809069;5421327
6991276;5588953
63706976;60314864
2171281;460422
